Ticket ID,Customer ID,Order ID,Customer Query,Query Category,Sentiment,Priority,Created Date,Resolution Status,Escalation Status
TKT-100170,CUST-16458,ORD-576044,My order ORD-576044 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Positive,low,2026-06-02,pending,No
TKT-100171,CUST-15766,ORD-280329,How long does shipping to Raleigh take for the Ultra Smartwatch v2? I need it before Friday.,Shipping,Negative,low,2026-06-04,pending,No
TKT-100172,CUST-13041,ORD-740853,"The delivery status for order ORD-740853 says delivered, but I haven't received anything at my home in Yonkers.",Shipping,Neutral,medium,2026-06-25,resolved,No
TKT-100173,CUST-17155,ORD-208152,What is the battery life of Noise-Cancelling Bud S? Does it support fast charging on MacBook Pro M2? please assist asap.,Product,Negative,low,2026-06-08,new,No
TKT-100174,CUST-17675,ORD-729914,"My profile has been suspended for security reasons, it says error ERR_INVALID_LICENSE_KEY. How can I unlock it?",Account,Negative,low,2026-06-21,resolved,No
TKT-100175,CUST-15696,ORD-993339,Can you tell me the physical dimensions and weight of Quantum Laptop 15? I want to make sure it fits my desk.,Product,Positive,urgent,2026-06-22,new,No
TKT-100176,CUST-13878,ORD-475156,I received a notification that order ORD-475156 was returned to sender. Why did that happen?,Shipping,Neutral,high,2026-06-10,new,No
TKT-100177,CUST-14421,ORD-661275,The package containing my Secure Router Pro is stuck at the local hub in Queens. Please check on it.,Shipping,Positive,low,2026-06-14,escalated,Yes
TKT-100178,CUST-18182,ORD-623844,My order ORD-623844 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Positive,medium,2026-06-20,in_progress,No
TKT-100179,CUST-18855,ORD-797574,How long does shipping to Urbana take for the Noise-Cancelling Bud S? I need it before Friday.,Shipping,Negative,high,2026-06-20,escalated,Yes
TKT-100180,CUST-12034,ORD-562025,How long does shipping to Urbana take for the Eco Charging Pad? I need it before Friday.,Shipping,Positive,urgent,2026-07-01,in_progress,No
TKT-100181,CUST-15350,ORD-449428,I want to compare Pro Headphones X with other models. What are the key advantages of this version?,Product,Positive,medium,2026-06-07,escalated,Yes
TKT-100182,CUST-12589,ORD-192435,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Neutral,low,2026-06-12,in_progress,No
TKT-100183,CUST-16746,ORD-732009,"Hi, I noticed a double charge of $199 on my credit card for order ORD-732009. Can you please issue a refund?",Billing,Neutral,low,2026-06-21,resolved,No
TKT-100184,CUST-10560,ORD-895541,My order ORD-895541 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Positive,low,2026-06-06,new,No
TKT-100185,CUST-19601,ORD-105752,"The delivery status for order ORD-105752 says delivered, but I haven't received anything at my home in Phoenix.",Shipping,Neutral,urgent,2026-06-29,resolved,No
TKT-100186,CUST-13976,ORD-364084,The software crashes on startup on my Dell XPS 13. It worked fine yesterday but now displays ERR_DB_TIMEOUT_504. please assist asap.,Technical,Positive,low,2026-06-16,in_progress,No
TKT-100187,CUST-11955,ORD-775967,Why was my account charged 1499? I didn't purchase anything recently. Order reference is ORD-775967.,Billing,Positive,medium,2026-06-29,resolved,No
TKT-100188,CUST-14582,ORD-213666,Where is my package? The tracking for order ORD-213666 has not updated in 3 days. It was supposed to ship to Indianapolis.,Shipping,Neutral,high,2026-06-23,new,No
TKT-100189,CUST-18080,ORD-754125,How do I configure the firmware update on the Eco Charging Pad? I'm getting a connection failure.,Technical,Negative,low,2026-06-18,escalated,Yes
TKT-100190,CUST-16066,ORD-217327,I forgot my password and the reset email is not arriving. My email is alex.underwood@example.com.,Account,Neutral,high,2026-06-11,pending,No
TKT-100191,CUST-13679,ORD-473232,I need to update my billing address from Fort Worth to my new home. Can you help me?,Billing,Positive,medium,2026-06-29,pending,No
TKT-100192,CUST-15823,ORD-995694,"My profile has been suspended for security reasons, it says error ERR_SSL_HANDSHAKE_FAILED. How can I unlock it?",Account,Positive,medium,2026-06-12,in_progress,No
TKT-100193,CUST-16655,ORD-964066,I need to update my billing address from Zion to my new home. Can you help me?,Billing,Neutral,low,2026-06-30,resolved,No
TKT-100194,CUST-19405,ORD-710518,"The delivery status for order ORD-710518 says delivered, but I haven't received anything at my home in Yonkers.",Shipping,Neutral,urgent,2026-06-24,pending,No
TKT-100195,CUST-18766,ORD-547738,The software crashes on startup on my Samsung Galaxy S23. It worked fine yesterday but now displays ERR_RESOURCE_NOT_FOUND_404.,Technical,Neutral,medium,2026-06-07,in_progress,No
TKT-100196,CUST-14492,ORD-929852,I ordered Ultra Smartwatch v2 but the delivery address is incorrect. Can I change it to Tampa?,Shipping,Neutral,medium,2026-06-02,new,No
TKT-100197,CUST-13523,ORD-627669,I want to merge my old profile with my new one. Both are under Lily Irvin.,Account,Neutral,high,2026-06-20,escalated,Yes
TKT-100198,CUST-12620,ORD-905939,My Samsung Galaxy S23 is throwing error ERR_INVALID_LICENSE_KEY when trying to connect to the server. Please help.,Technical,Positive,urgent,2026-06-16,resolved,No
TKT-100199,CUST-17561,ORD-831079,Why was my account charged 599? I didn't purchase anything recently. Order reference is ORD-831079.,Billing,Positive,medium,2026-06-02,new,No
TKT-100200,CUST-14505,ORD-972937,The package containing my Eco Charging Pad is stuck at the local hub in Yonkers. Please check on it.,Shipping,Neutral,medium,2026-06-17,in_progress,No
TKT-100201,CUST-10408,ORD-508247,I'm experiencing slow speeds in Seattle using Android Tablet. Is there an outage in my area?,Technical,Negative,low,2026-06-06,in_progress,No
TKT-100202,CUST-11604,ORD-765054,Where is my package? The tracking for order ORD-765054 has not updated in 3 days. It was supposed to ship to Kansas City.,Shipping,Neutral,urgent,2026-06-20,new,No
TKT-100203,CUST-17448,ORD-693349,Where is my package? The tracking for order ORD-693349 has not updated in 3 days. It was supposed to ship to Nashville. please assist asap.,Shipping,Positive,low,2026-06-06,new,No
TKT-100204,CUST-10190,ORD-711545,How do I clean and maintain my Eco Charging Pad? The user guide doesn't explain this well.,Product,Positive,low,2026-06-21,escalated,Yes
TKT-100205,CUST-17837,ORD-791404,I am looking at Noise-Cancelling Bud S and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,low,2026-06-18,in_progress,No
TKT-100206,CUST-18287,ORD-433648,does pro headphones x support integration with iphone 14 pro? i couldn't find this spec in the manual.,Product,Positive,high,2026-07-02,pending,No
TKT-100207,CUST-13628,ORD-325161,I am requesting a refund for order ORD-325161 since the product arrived damaged. The total amount was $299.,Billing,Neutral,low,2026-06-28,escalated,Yes
TKT-100208,CUST-10972,ORD-392546,I want to compare Ultra Smartwatch v2 with other models. What are the key advantages of this version?,Product,Positive,urgent,2026-06-27,resolved,No
TKT-100209,CUST-16197,ORD-922183,I want to merge my old profile with my new one. Both are under Benjamin Johnson.,Account,Positive,urgent,2026-07-02,escalated,Yes
TKT-100210,CUST-18326,ORD-964130,I cannot change my username. It keeps saying invalid format. Please help.,Account,Positive,medium,2026-06-02,new,No
TKT-100211,CUST-13738,ORD-142301,Does 4K HDR Monitor support integration with MacBook Pro M2? I couldn't find this spec in the manual.,Product,Neutral,high,2026-06-04,new,No
TKT-100212,CUST-10293,ORD-711016,I am requesting a refund for order ORD-711016 since the product arrived damaged. The total amount was $49.,Billing,Neutral,high,2026-06-17,resolved,No
TKT-100213,CUST-11442,ORD-644424,"The delivery status for order ORD-644424 says delivered, but I haven't received anything at my home in El Paso.",Shipping,Negative,low,2026-06-28,new,No
TKT-100214,CUST-11040,ORD-774090,I ordered Noise-Cancelling Bud S but the delivery address is incorrect. Can I change it to Indianapolis?,Shipping,Negative,medium,2026-06-14,in_progress,No
TKT-100215,CUST-19700,ORD-995002,"The delivery status for order ORD-995002 says delivered, but I haven't received anything at my home in Wichita.",Shipping,Positive,high,2026-06-18,escalated,Yes
TKT-100216,CUST-11265,ORD-764780,"I'm trying to buy Quantum Laptop 15 from Indianapolis, but the payment keeps failing with billing code ERR_CONNECTION_TIMED_OUT.",Billing,Positive,medium,2026-06-19,pending,No
TKT-100217,CUST-16268,ORD-291313,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Negative,urgent,2026-06-12,new,No
TKT-100218,CUST-13492,ORD-462810,My order ORD-462810 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Negative,high,2026-06-30,in_progress,No
TKT-100219,CUST-19588,ORD-602043,My Windows Desktop is throwing error ERR_INVALID_LICENSE_KEY when trying to connect to the server. Please help.,Technical,Positive,urgent,2026-06-29,in_progress,No
TKT-100220,CUST-11251,ORD-264944,Where is my package? The tracking for order ORD-264944 has not updated in 3 days. It was supposed to ship to Queens.,Shipping,Neutral,low,2026-06-13,new,No
TKT-100221,CUST-19393,ORD-619608,I am unable to login on my Samsung Galaxy S23. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Negative,high,2026-06-17,in_progress,No
TKT-100222,CUST-17840,ORD-609676,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Negative,medium,2026-06-30,resolved,No
TKT-100223,CUST-15767,ORD-455693,Where is my package? The tracking for order ORD-455693 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Positive,high,2026-06-06,in_progress,No
TKT-100224,CUST-17785,ORD-183229,I want to merge my old profile with my new one. Both are under Ian Thomas.,Account,Negative,high,2026-06-25,new,No
TKT-100225,CUST-14665,ORD-834208,where is my package? the tracking for order ord-834208 has not updated in 3 days. it was supposed to ship to el paso.,Shipping,Neutral,low,2026-06-05,new,No
TKT-100226,CUST-13316,ORD-940633,How do I clean and maintain my Quantum Laptop 15? The user guide doesn't explain this well.,Product,Negative,urgent,2026-06-29,escalated,Yes
TKT-100227,CUST-14428,ORD-146122,"Hi, I noticed a double charge of $299 on my credit card for order ORD-146122. Can you please issue a refund?",Billing,Negative,medium,2026-06-12,resolved,No
TKT-100228,CUST-10734,ORD-528344,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Negative,urgent,2026-07-01,in_progress,No
TKT-100229,CUST-13972,ORD-859146,I want to merge my old profile with my new one. Both are under Ian Baker.,Account,Neutral,urgent,2026-06-09,escalated,Yes
TKT-100230,CUST-14120,ORD-849599,I'm experiencing slow speeds in Oakland using iPad Air. Is there an outage in my area?,Technical,Neutral,high,2026-06-16,resolved,No
TKT-100231,CUST-13881,ORD-568276,Can you help me debug the sync issue on Android Tablet? It shows database error ERR_RESOURCE_NOT_FOUND_404 constantly.,Technical,Positive,high,2026-06-30,new,No
TKT-100232,CUST-16010,ORD-362180,I'm experiencing slow speeds in Denver using Dell XPS 13. Is there an outage in my area?,Technical,Neutral,medium,2026-06-19,escalated,Yes
TKT-100233,CUST-14908,ORD-804468,What is the battery life of Noise-Cancelling Bud S? Does it support fast charging on iPad Air?,Product,Positive,low,2026-06-21,resolved,No
TKT-100234,CUST-15401,ORD-910896,i am requesting a refund for order ord-910896 since the product arrived damaged. the total amount was $1499.,Billing,Negative,urgent,2026-06-12,in_progress,No
TKT-100235,CUST-17474,ORD-236275,Does Noise-Cancelling Bud S support integration with Samsung Galaxy S23? I couldn't find this spec in the manual.,Product,Neutral,high,2026-06-30,escalated,Yes
TKT-100236,CUST-14194,ORD-683187,I'm experiencing slow speeds in Fort Worth using Android Tablet. Is there an outage in my area?,Technical,Neutral,urgent,2026-06-06,in_progress,No
TKT-100237,CUST-18684,ORD-428619,I forgot my password and the reset email is not arriving. My email is chloe.underwood@example.com.,Account,Negative,urgent,2026-06-19,pending,No
TKT-100238,CUST-10657,ORD-109585,why was my account charged 129? i didn't purchase anything recently. order reference is ord-109585.,Billing,Positive,high,2026-06-10,pending,No
TKT-100239,CUST-19928,ORD-171850,"Hi, I noticed a double charge of $299 on my credit card for order ORD-171850. Can you please issue a refund? please assist asap.",Billing,Negative,urgent,2026-06-06,escalated,Yes
TKT-100240,CUST-16123,ORD-680083,"My profile has been suspended for security reasons, it says error ERR_SSL_HANDSHAKE_FAILED. How can I unlock it?",Account,Negative,low,2026-06-17,pending,No
TKT-100241,CUST-13288,ORD-752777,i'm experiencing slow speeds in oakland using android tablet. is there an outage in my area?,Technical,Negative,low,2026-06-19,new,No
TKT-100242,CUST-15216,ORD-181623,I ordered 4K HDR Monitor but the delivery address is incorrect. Can I change it to Boston?,Shipping,Negative,high,2026-06-09,new,No
TKT-100243,CUST-15067,ORD-724007,Can you tell me the physical dimensions and weight of Eco Charging Pad? I want to make sure it fits my desk.,Product,Neutral,high,2026-06-24,new,No
TKT-100244,CUST-11195,ORD-852831,I want to compare Secure Router Pro with other models. What are the key advantages of this version?,Product,Negative,urgent,2026-06-28,in_progress,No
TKT-100245,CUST-14874,ORD-341096,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Negative,urgent,2026-06-08,resolved,No
TKT-100246,CUST-15083,ORD-198857,I ordered Secure Router Pro but the delivery address is incorrect. Can I change it to Denver?,Shipping,Positive,medium,2026-07-02,pending,No
TKT-100247,CUST-15377,ORD-528324,The application screen is completely frozen on my Dell XPS 13 after the latest update.,Technical,Neutral,medium,2026-06-28,pending,No
TKT-100248,CUST-13294,ORD-310315,"The delivery status for order ORD-310315 says delivered, but I haven't received anything at my home in Boston.",Shipping,Positive,high,2026-06-19,pending,No
TKT-100249,CUST-18914,ORD-558266,Could you send me the invoice for my purchase of Secure Router Pro? Order ID is ORD-558266.,Billing,Negative,high,2026-06-20,in_progress,No
TKT-100250,CUST-19288,ORD-807954,What is the battery life of Ultra Smartwatch v2? Does it support fast charging on Samsung Galaxy S23?,Product,Neutral,high,2026-06-20,escalated,Yes
